-2.252307,53.457088
-2.252282,53.457144
-2.252279,53.457194
-2.252289,53.45724
-2.252294,53.457299
-2.252311,53.457362
-2.252314,53.457402
-2.252302,53.457445
-2.252299,53.457494
-2.252295,53.457547
-2.252296,53.457585
-2.252255,53.457632
-2.252278,53.45768
-2.252273,53.45772
-2.252288,53.457778
-2.252315,53.457837
-2.252304,53.457884
-2.252259,53.457935
-2.252276,53.457949
-2.252279,53.457971
-2.252301,53.458014
-2.2523,53.45806
-2.252305,53.458105
-2.252302,53.458153
-2.252307,53.458192
-2.252298,53.458241
-2.252312,53.458288
-2.252303,53.458329
-2.25229,53.458368
-2.252296,53.458414
-2.252297,53.458458
-2.252289,53.458486
-2.252275,53.458544
-2.252313,53.458585
-2.252317,53.458638
-2.25232,53.458674
-2.252321,53.458728
-2.252297,53.458775
-2.252303,53.458824
-2.252314,53.458876
-2.25232,53.458924
-2.252323,53.458974
-2.252318,53.459013
-2.252317,53.45906
-2.252313,53.459111
-2.252317,53.459163
-2.252303,53.459219
-2.252286,53.45926
-2.252272,53.459295
-2.252268,53.45934
-2.252265,53.459387
-2.252263,53.459431
-2.252261,53.459482
-2.252246,53.459542
-2.252245,53.459583
-2.252242,53.459633
-2.252239,53.459691
-2.252245,53.459735
-2.252248,53.459778
-2.252248,53.45982
-2.252249,53.459865
-2.252252,53.45991
-2.252256,53.459953
-2.252254,53.459996
-2.252248,53.460037
-2.252238,53.460076
-2.252228,53.460113
-2.252219,53.460148
-2.252216,53.460184
-2.252224,53.460217
-2.252235,53.46024
-2.25224,53.460257
-2.25224,53.460275
-2.252238,53.460295
-2.25224,53.460311
-2.252245,53.460325
-2.252242,53.460341
-2.252246,53.460356
-2.252242,53.460373
-2.252242,53.460387
-2.252245,53.460405
-2.252251,53.46043
-2.252255,53.460455
-2.25226,53.460479
-2.252265,53.460507
-2.252275,53.460536
-2.252282,53.460564
-2.252283,53.460606
-2.252273,53.460632
-2.252291,53.460677
-2.252278,53.46071
-2.252268,53.460749
-2.252265,53.460797
-2.252257,53.460845
-2.252267,53.46089
-2.252271,53.460942
-2.252264,53.460993
-2.252248,53.461036
-2.252214,53.461077
-2.252181,53.461132
-2.25216,53.461178
-2.252128,53.46123
-2.252109,53.461278
-2.252095,53.46133
-2.25209,53.461384
-2.252068,53.461428
-2.252056,53.461474
-2.25205,53.461526
-2.252036,53.461584
-2.252022,53.461635
-2.252026,53.46167
-2.252023,53.461713
-2.252007,53.461762
-2.252007,53.461811
-2.252008,53.461854
-2.251997,53.461905
-2.251987,53.461964
-2.251943,53.462008
-2.251896,53.462051
-2.251852,53.462101
-2.251779,53.462148
-2.251731,53.462197
-2.251639,53.46223
-2.251559,53.46226
-2.251536,53.46229
-2.251477,53.462327
-2.251419,53.462348
-2.251374,53.462378
-2.251302,53.462398
-2.251231,53.462427
-2.251165,53.462441
-2.251101,53.462477
-2.250865,53.462504
-2.250809,53.462541
-2.250749,53.462551
-2.250655,53.462569
-2.250579,53.462581
-2.250514,53.462602
-2.25043,53.46262
-2.250385,53.462633
-2.250314,53.462646
-2.250245,53.462652
-2.250206,53.462671
-2.250113,53.462685
-2.250033,53.462705
-2.249952,53.462719
-2.249863,53.462719
-2.249783,53.462738
-2.249714,53.462747
-2.249642,53.462753
-2.249557,53.462762
-2.249459,53.462781
-2.249366,53.462805
-2.249287,53.4628
-2.249223,53.462776
-2.24913,53.462794
-2.249053,53.462801
-2.248988,53.462831
-2.248925,53.462829
-2.248855,53.462838
-2.24873,53.462803
-2.248644,53.462787
-2.248538,53.462791
-2.248464,53.462809
-2.248332,53.462817
-2.248231,53.462808
-2.248132,53.462799
-2.248032,53.46279
-2.247935,53.462777
-2.247838,53.462765
-2.247736,53.462753
-2.247641,53.462747
-2.247533,53.462737
-2.247441,53.462726
-2.247334,53.462721
-2.247235,53.462719
-2.247141,53.462712
-2.247068,53.462721
-2.246974,53.462713
-2.246897,53.462707
-2.246823,53.462703
-2.246756,53.462697
-2.2467,53.462693
-2.24666,53.462692
-2.246625,53.462689
-2.246598,53.462686
-2.246581,53.462685
-2.246581,53.462685
-2.246581,53.462685
-2.246581,53.462685
-2.246581,53.462685
-2.246581,53.462685
-2.246581,53.462685
-2.246581,53.462685
-2.246581,53.462685
-2.246581,53.462685
-2.246581,53.462685
-2.246581,53.462685
-2.246581,53.462685
-2.246581,53.462685
-2.246581,53.462685
-2.246581,53.462686
-2.246581,53.462686
-2.246581,53.462686
-2.246581,53.462686
-2.246581,53.462686
-2.246581,53.462686
-2.246581,53.462686
-2.246581,53.462686
-2.246581,53.462686
-2.246581,53.462686
-2.246581,53.462686
-2.246581,53.462686
-2.246581,53.462686
-2.246581,53.462686
-2.246581,53.462686
-2.246581,53.462686
-2.24658,53.462686
-2.24658,53.462686
-2.246581,53.462686
-2.246581,53.462686
-2.24658,53.462686
-2.24658,53.462686
-2.24658,53.462686
-2.24658,53.462686
-2.24658,53.462686
-2.24658,53.462686
-2.24658,53.462686
-2.24658,53.462686
-2.246579,53.462686
-2.246579,53.462686
-2.246578,53.462686
-2.246576,53.462686
-2.246574,53.462686
-2.246572,53.462686
-2.246568,53.462685
-2.246564,53.462684
-2.24656,53.462683
-2.246558,53.462681
-2.246555,53.462679
-2.246551,53.462679
-2.246546,53.462678
-2.246543,53.462677
-2.246542,53.462674
-2.246537,53.462668
-2.246526,53.462662
-2.246503,53.462657
-2.24647,53.462651
-2.246425,53.462646
-2.246363,53.46264
-2.246292,53.462633
-2.246216,53.462629
-2.24614,53.462625
-2.246063,53.46262
-2.245987,53.462615
-2.245909,53.462609
-2.245826,53.462602
-2.245741,53.462591
-2.245666,53.462579
-2.245597,53.462569
-2.245514,53.462559
-2.245452,53.462549
-2.245409,53.462536
-2.245355,53.462523
-2.245289,53.462516
-2.245219,53.462508
-2.245149,53.4625
-2.245083,53.462492
-2.245018,53.462485
-2.244954,53.462479
-2.244895,53.462474
-2.244841,53.46247
-2.244791,53.462465
-2.24475,53.462461
-2.244714,53.462456
-2.244698,53.462454
-2.244695,53.462453
-2.244692,53.462454
-2.244687,53.462454
-2.244685,53.462452
-2.244683,53.462452
-2.24468,53.462452
-2.244677,53.462453
-2.244675,53.462453
-2.244673,53.462454
-2.244672,53.462454
-2.244661,53.462454
-2.244648,53.462454
-2.24464,53.462452
-2.244629,53.462451
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244623,53.46245
-2.244622,53.46245
-2.244622,53.46245
-2.244621,53.46245
-2.244621,53.462449
-2.24462,53.462449
-2.24462,53.462449
-2.24462,53.462449
-2.244621,53.462449
-2.244623,53.462448
-2.244625,53.462448
-2.244625,53.462448
-2.244626,53.46245
-2.244624,53.462449
-2.244619,53.462449
-2.244602,53.462447
-2.244582,53.462451
-2.244554,53.462462
-2.244531,53.462483
-2.244523,53.462503
-2.244529,53.462521
-2.24454,53.462538
-2.244556,53.462555
-2.244574,53.462575
-2.244583,53.462599
-2.244584,53.462618
-2.244577,53.462626
-2.244568,53.462629
-2.24455,53.462635
-2.244512,53.462645
-2.24446,53.462658
-2.244403,53.462677
-2.244362,53.462704
-2.244348,53.46273
-2.244354,53.462756
-2.244371,53.462783
-2.244393,53.462809
-2.244423,53.462838
-2.244452,53.462869
-2.244457,53.462911
-2.244461,53.462951
-2.244475,53.462981
-2.244453,53.463022
-2.244432,53.463056
-2.244418,53.463097
-2.244408,53.463139
-2.244402,53.463178
-2.24439,53.463215
-2.244366,53.46326
-2.244342,53.463304
-2.244317,53.463355
-2.244299,53.463407
-2.244297,53.463448
-2.244295,53.463492
-2.244276,53.463528
-2.244262,53.463571
-2.244244,53.46362
-2.244233,53.463664
-2.24422,53.463718
-2.24421,53.463768
-2.244218,53.463811
-2.244212,53.463865
-2.244202,53.463914
-2.244193,53.463968
-2.244172,53.464008
-2.244161,53.464066
-2.244145,53.464129
-2.244131,53.464175
-2.244122,53.464233
-2.244126,53.46428
-2.244114,53.464328
-2.244105,53.464386
-2.244101,53.464436
-2.244127,53.464524
-2.244127,53.464573
-2.244127,53.464618
-2.244128,53.464663
-2.244125,53.464711
-2.24413,53.464753
-2.24413,53.464802
-2.244129,53.464847
-2.244119,53.46496
-2.244124,53.465004
-2.244126,53.465036
-2.244122,53.465075
-2.244141,53.465115
-2.244171,53.465165
-2.244211,53.465193
-2.244239,53.46523
-2.244251,53.465268
-2.244257,53.46531
-2.244275,53.465349
-2.244267,53.465395
-2.244259,53.465453
-2.244267,53.465501
-2.244305,53.465553
-2.244309,53.465599
-2.244321,53.465647
-2.244334,53.465696
-2.244353,53.465722
-2.244366,53.465748
-2.244381,53.465792
-2.244391,53.46584
-2.244422,53.465898
-2.244418,53.465942
-2.244437,53.465991
-2.244451,53.466048
-2.244459,53.466107
-2.244474,53.466167
-2.244484,53.466226
-2.24451,53.466282
-2.244539,53.46632
-2.244547,53.46638
-2.244573,53.466444
-2.244596,53.466496
-2.244622,53.466557
-2.244645,53.466604
-2.244653,53.466653
-2.244649,53.466679
-2.244632,53.466729
-2.244639,53.466789
-2.244639,53.466844
-2.244662,53.466903
-2.244668,53.466938
-2.244692,53.466991
-2.244726,53.467055
-2.244752,53.467106
-2.244782,53.467162
-2.244799,53.467223
-2.244827,53.467276
-2.244848,53.467321
-2.244863,53.467363
-2.244886,53.467416
-2.244908,53.467466
-2.244917,53.467504
-2.244923,53.467545
-2.244947,53.467582
-2.244952,53.467648
-2.244962,53.4677
-2.244949,53.467761
-2.244968,53.467817
-2.24499,53.467871
-2.245012,53.467923
-2.245056,53.467971
-2.245093,53.468006
-2.245111,53.468052
-2.24511,53.468078
-2.245052,53.468107
-2.245006,53.468123
-2.244949,53.468138
-2.244891,53.468151
-2.244821,53.468169
-2.244735,53.468181
-2.244664,53.468193
-2.244593,53.468206
-2.244533,53.468215
-2.244467,53.468227
-2.244408,53.468236
-2.244338,53.468248
-2.244262,53.468261
-2.244194,53.468281
-2.244128,53.468289
-2.244042,53.468294
-2.243977,53.468299
-2.243861,53.468295
-2.243806,53.468315
-2.243646,53.468321
-2.24358,53.468337
-2.243518,53.468353
-2.243549,53.46837
-2.243427,53.468387
-2.243354,53.4684
-2.24325,53.468418
-2.243168,53.468432
-2.243119,53.468446
-2.243051,53.468465
-2.242993,53.468506
-2.242939,53.468531
-2.242887,53.468525
-2.242814,53.468552
-2.242703,53.468589
-2.242649,53.4686
-2.242555,53.468606
-2.242494,53.468621
-2.242421,53.468629
-2.242346,53.468644
-2.242274,53.468659
-2.242201,53.468674
-2.242125,53.468694
-2.242042,53.468717
-2.242002,53.468726
-2.241925,53.468739
-2.241843,53.468756
-2.241762,53.468775
-2.241685,53.468791
-2.241613,53.468805
-2.241525,53.468823
-2.241441,53.46885
-2.24135,53.46887
-2.241242,53.468881
-2.24115,53.468891
-2.241084,53.468901
-2.241007,53.468924
-2.240866,53.468947
-2.240793,53.468972
-2.240746,53.468998
-2.240725,53.469018
-2.240711,53.469032
-2.240706,53.469043
-2.240701,53.469049
-2.240688,53.469052
-2.240681,53.469062
-2.240688,53.469078
-2.240687,53.469075
-2.240657,53.469082
-2.240621,53.469089
-2.240597,53.469096
-2.240557,53.469109
-2.240495,53.469122
-2.240435,53.469141
-2.240364,53.469169
-2.240216,53.469207
-2.240148,53.469229
-2.240095,53.469246
-2.24004,53.469283
-2.239999,53.46929
-2.239978,53.469311
-2.239926,53.469328
-2.239997,53.469286
-2.239933,53.469313
-2.239832,53.469339
-2.23969,53.469383
-2.239606,53.46942
-2.239532,53.469451
-2.239489,53.469478
-2.239493,53.469539
-2.239454,53.469544
-2.239418,53.469539
-2.239348,53.469547
-2.239357,53.469517
-2.239271,53.469517
-2.239178,53.469547
-2.239101,53.469574
-2.239012,53.469593
-2.238906,53.46963
-2.238799,53.469647
-2.238742,53.469668
-2.238644,53.469702
-2.238589,53.469727
-2.238541,53.469755
-2.238491,53.46979
-2.238412,53.469815
-2.238352,53.469835
-2.23825,53.469859
-2.238238,53.469872
-2.238199,53.469893
-2.238131,53.46991
-2.238052,53.469937
-2.237988,53.469967
-2.237902,53.469992
-2.237841,53.470016
-2.237795,53.470027
-2.237775,53.470041
-2.23771,53.470059
-2.237583,53.470083
-2.237522,53.470102
-2.237461,53.470118
-2.237387,53.470134
-2.237321,53.47014
-2.237254,53.470143
-2.237181,53.470146
-2.237114,53.470152
-2.237054,53.470162
-2.236999,53.470173
-2.236967,53.470181
-2.236952,53.470185
-2.236932,53.47019
-2.236931,53.47019
-2.236934,53.47019
-2.236934,53.47019
-2.236934,53.470191
-2.236934,53.470191
-2.236934,53.470191
-2.236933,53.470191
-2.236933,53.470191
-2.236933,53.470192
-2.236933,53.470192
-2.236933,53.470192
-2.236933,53.470193
-2.236933,53.470193
-2.236933,53.470194
-2.236933,53.470194
-2.236933,53.470195
-2.236933,53.470196
-2.236934,53.470198
-2.236937,53.470202
-2.236939,53.470204
-2.236942,53.470208
-2.236941,53.47021
-2.236941,53.470212
-2.236941,53.470215
-2.236936,53.470216
-2.236927,53.470219
-2.236905,53.470224
-2.236889,53.47023
-2.236865,53.470238
-2.236849,53.470248
-2.236822,53.470259
-2.236779,53.470274
-2.236736,53.470289
-2.236696,53.47031
-2.236668,53.470329
-2.236595,53.470325
-2.236527,53.470335
-2.236449,53.470343
-2.236389,53.470359
-2.236335,53.470376
-2.236332,53.4704
-2.236264,53.470415
-2.236191,53.470426
-2.236092,53.470468
-2.236018,53.470502
-2.235913,53.470528
-2.235874,53.470547
-2.235809,53.470572
-2.235739,53.470594
-2.235615,53.470634
-2.235504,53.470668
-2.235452,53.470686
-2.235398,53.470705
-2.23534,53.470725
-2.235278,53.470746
-2.235214,53.47077
-2.235145,53.470791
-2.235071,53.470813
-2.235029,53.470839
-2.23496,53.470856
-2.234896,53.470873
-2.234812,53.4709
-2.234741,53.470899
-2.2347,53.470914
-2.234636,53.470932
-2.234574,53.470955
-2.23451,53.470966
-2.234434,53.470994
-2.23438,53.471015
-2.234335,53.471027
-2.23428,53.471037
-2.234239,53.471046
-2.234212,53.471056
-2.234178,53.471083
-2.234159,53.471134
-2.234161,53.471152
-2.234145,53.471174
-2.234091,53.471182
-2.234023,53.471199
-2.233946,53.471221
-2.233865,53.471229
-2.233808,53.471249
-2.233777,53.471279
-2.233682,53.471294
-2.233617,53.471319
-2.233541,53.471339
-2.233474,53.471354
-2.233385,53.471372
-2.233319,53.471389
-2.233243,53.471407
-2.233172,53.471428
-2.233092,53.471446
-2.233033,53.471463
-2.232967,53.471488
-2.232903,53.471505
-2.232839,53.471522
-2.23278,53.471545
-2.232725,53.471564
-2.232672,53.471581
-2.232605,53.471607
-2.23254,53.471639
-2.232476,53.471664
-2.232414,53.471687
-2.232382,53.471714
-2.232318,53.471731
-2.23227,53.471738
-2.232211,53.471761
-2.232151,53.471782
-2.232102,53.471796
-2.232041,53.471808
-2.231967,53.471825
-2.231904,53.471844
-2.231841,53.471863
-2.231763,53.471887
-2.231692,53.471906
-2.231627,53.471936
-2.231562,53.471953
-2.231491,53.471988
-2.231421,53.472023
-2.231368,53.472031
-2.231271,53.472052
-2.231202,53.472071
-2.231127,53.472092
-2.231064,53.472111
-2.230992,53.472132
-2.230913,53.472157
-2.230844,53.472171
-2.230776,53.472198
-2.230732,53.472215
-2.230677,53.47223
-2.230594,53.472255
-2.230551,53.472278
-2.23051,53.472292
-2.230392,53.472306
-2.230325,53.472323
-2.230247,53.47234
-2.230189,53.472365
-2.230084,53.472404
-2.230011,53.472429
-2.229938,53.472451
-2.229843,53.472476
-2.22977,53.472499
-2.229699,53.472524
-2.229631,53.472545
-2.229574,53.472564
-2.229504,53.472597
-2.229443,53.472626
-2.229387,53.47266
-2.229341,53.472688
-2.22928,53.472711
-2.229213,53.472739
-2.229143,53.472761
-2.229058,53.472761
-2.228984,53.472744
-2.228912,53.472723
-2.228858,53.472683
-2.228827,53.472629
-2.228798,53.472576
-2.228745,53.472522
-2.228692,53.472479
-2.228624,53.47242
-2.228562,53.47238
-2.228493,53.472335
-2.228425,53.472279
-2.228369,53.472237
-2.228311,53.472195
-2.228241,53.472156
-2.228164,53.472111
-2.228087,53.472076
-2.228003,53.472038
-2.227929,53.472007
-2.227873,53.471975
-2.227803,53.471943
-2.227723,53.471919
-2.227651,53.471893
-2.227574,53.47187
-2.227501,53.47185
-2.227383,53.471821
-2.227298,53.471812
-2.22722,53.471811
-2.227177,53.471827
-2.227165,53.471848
-2.227177,53.471882
-2.227205,53.47192
-2.227225,53.471954
-2.22724,53.471983
-2.22725,53.472015
-2.227245,53.472047
-2.227225,53.472073
-2.227195,53.47209
-2.227171,53.472099
-2.227133,53.472122
-2.227085,53.472144
-2.227043,53.472157
-2.226988,53.472182
-2.226934,53.472215
-2.226877,53.472265
-2.226835,53.472273
-2.226768,53.472292
-2.226718,53.47232
-2.226656,53.472346
-2.226611,53.472348
-2.226498,53.472362
-2.226447,53.472386
-2.226412,53.472414
-2.226392,53.472456
-2.226366,53.47249
-2.226392,53.472511
-2.226357,53.472553
-2.226304,53.472601
-2.226245,53.472659
-2.226193,53.4727
-2.226143,53.472741
-2.226109,53.472781
-2.226001,53.472836
-2.22596,53.472888
-2.225914,53.472933
-2.22583,53.472994
-2.225804,53.473036
-2.225763,53.473082
-2.225733,53.473126
-2.225709,53.473162
-2.225674,53.473205
-2.225637,53.473252
-2.225598,53.473297
-2.225593,53.473328
-2.225568,53.47337
-2.225503,53.473409
-2.225425,53.473428
-2.225355,53.473433
-2.225257,53.473434
-2.225161,53.473432
-2.225073,53.473429
-2.225,53.473438
-2.224919,53.473431
-2.224804,53.473421
-2.22472,53.473423
-2.224633,53.473425
-2.224542,53.473422
-2.22444,53.473422
-2.224346,53.473415
-2.224262,53.47341
-2.224176,53.473406
-2.22409,53.473403
-2.223995,53.473404
-2.223909,53.473402
-2.223826,53.473393
-2.223757,53.473394
-2.223678,53.4734
-2.223601,53.473399
-2.223514,53.473401
-2.223419,53.473403
-2.223336,53.473408
-2.223235,53.473404
-2.223144,53.473399
-2.223065,53.473405
-2.222987,53.47342
-2.222896,53.473419
-2.222816,53.473426
-2.222727,53.473431
-2.222663,53.473432
-2.222567,53.473438
-2.222493,53.473447
-2.222411,53.473458
-2.222361,53.473464
-2.222274,53.47348
-2.222224,53.473496
-2.222156,53.473495
-2.22208,53.4735
-2.222034,53.47352
-2.22197,53.473541
-2.221919,53.473554
-2.22185,53.473568
-2.221808,53.47359
-2.221749,53.473595
-2.221663,53.473614
-2.221605,53.473644
-2.221545,53.473673
-2.221476,53.473699
-2.221415,53.473726
-2.221362,53.473757
-2.221274,53.473794
-2.221215,53.473825
-2.221168,53.473845
-2.22111,53.473877
-2.221061,53.473908
-2.220985,53.473957
-2.220942,53.473997
-2.220865,53.474051
-2.220797,53.474094
-2.220717,53.474156
-2.220632,53.474191
-2.220603,53.47424
-2.220539,53.47428
-2.220494,53.474328
-2.220436,53.474387
-2.220402,53.474427
-2.220362,53.474466
-2.2203,53.4745
-2.220253,53.474551
-2.22023,53.474609
-2.220178,53.474654
-2.220121,53.474702
-2.220056,53.47475
-2.220001,53.474793
-2.219947,53.474836
-2.219891,53.474878
-2.219834,53.474921
-2.219774,53.474967
-2.219701,53.475006
-2.219642,53.475048
-2.21959,53.475097
-2.219542,53.47514
-2.219497,53.475182
-2.219441,53.475236
-2.21939,53.475277
-2.219347,53.475316
-2.219296,53.475354
-2.219245,53.4754
-2.219206,53.475446
-2.21916,53.475479
-2.219109,53.475511
-2.219077,53.47553
-2.219064,53.475542
-2.219048,53.475557
-2.219027,53.475576
-2.219034,53.475624
-2.218988,53.475665
-2.218946,53.475693
-2.218893,53.475725
-2.218823,53.475751
-2.218757,53.475793
-2.218695,53.475821
-2.218625,53.475843
-2.218559,53.475872
-2.218503,53.475904
-2.218438,53.475931
-2.218394,53.47595
-2.218323,53.475974
-2.218271,53.476003
